,index,char,x,y,height,width
113,125,o,0.3712500035762787,-0.28,0.0,0.0
114,125,u,0.3712500035762787,-0.28,0.0,0.0
115,125,g,0.3712500035762787,-0.28,0.0,0.0
116,125,h,0.3712500035762787,-0.28,0.0,0.0
117,125, ,0.3712500035762787,-0.28,0.0,0.0
118,125,t,0.3712500035762787,-0.28,0.0,0.0
119,125,o,0.3712500035762787,-0.28,0.0,0.0
120,125,r,0.3712500035762787,-0.28,0.0,0.0
121,125,t,0.3712500035762787,-0.28,0.0,0.0
122,125,u,0.3712500035762787,-0.28,0.0,0.0
123,125,r,0.3712500035762787,-0.28,0.0,0.0
124,125,e,0.3712500035762787,-0.28,0.0,0.0
125,125, ,0.3712500035762787,-0.28,0.0,0.0
126,125,f,0.3712500035762787,-0.28,0.0,0.0
127,125,o,0.3712500035762787,-0.28,0.0,0.0
128,125,r,0.3712500035762787,-0.28,0.0,0.0
129,125, ,0.3712500035762787,-0.28,0.0,0.0
130,125,a,0.3712500035762787,-0.28,0.0,0.0
131,125,n,0.3712500035762787,-0.28,0.0,0.0
132,125, ,0.3712500035762787,-0.28,0.0,0.0
133,125,h,0.3712500035762787,-0.28,0.0,0.0
134,125,o,0.3712500035762787,-0.28,0.0,0.0
135,125,u,0.3712500035762787,-0.28,0.0,0.0
136,125,r,0.3712500035762787,-0.28,0.0,0.0
137,125, ,0.3712500035762787,-0.28,0.0,0.0
138,125,a,0.3712500035762787,-0.28,0.0,0.0
139,125,n,0.3712500035762787,-0.28,0.0,0.0
140,125,d,0.3712500035762787,-0.28,0.0,0.0
141,125, ,0.3712500035762787,-0.28,0.0,0.0
142,125,a,0.3712500035762787,-0.28,0.0,0.0
143,125, ,0.3712500035762787,-0.28,0.0,0.0
144,125,h,0.3712500035762787,-0.28,0.0,0.0
145,125,a,0.3712500035762787,-0.28,0.0,0.0
146,125,l,0.3712500035762787,-0.28,0.0,0.0
147,125,f,0.3712500035762787,-0.28,0.0,0.0
148,125,.,0.3712500035762787,-0.28,0.0,0.0
