,index,char,x,y,height,width
0,208,I,-0.9637500095367432,0.4416666960716248,0.19,0.07
1,208,t,-0.8487499785423279,0.4300000294049581,0.17833333333333334,0.085
2,208, ,-0.7425000071525574,0.25166669607162473,0.0,0.0
3,208,n,-0.5987499761581421,0.3950000294049581,0.14333333333333334,0.08375
4,208,e,-0.47500000476837156,0.39666669607162475,0.14666666666666667,0.08625
5,208,v,-0.3562500035762787,0.39333336273829145,0.14166666666666666,0.09375
6,208,e,-0.2275000023841858,0.39666669607162475,0.14666666666666667,0.08625
7,208,r,-0.10375000119209289,0.39666669607162475,0.145,0.09125
8,208, ,0.0,0.25166669607162473,0.0,0.0
9,208,f,0.14250000119209288,0.44833336273829144,0.19666666666666666,0.08875
10,208,a,0.2662500023841858,0.3950000294049581,0.145,0.08
11,208,i,0.3925000035762787,0.46166669607162475,0.21,0.08625
12,208,l,0.5162500047683716,0.44833336273829144,0.19666666666666666,0.08625
13,208,s,0.6399999761581421,0.39666669607162475,0.14666666666666667,0.08125
14,208, ,0.7425000071525574,0.25166669607162473,0.0,0.0
15,208,t,-0.9725000095367432,-0.10166666666666667,0.17833333333333334,0.085
16,208,o,-0.8487499785423279,-0.135,0.14666666666666667,0.09
17,208, ,-0.7425000071525574,-0.28,0.0,0.0
18,208,e,-0.5987499761581421,-0.135,0.14666666666666667,0.08625
19,208,n,-0.47500000476837156,-0.13666666666666666,0.14333333333333334,0.08375
20,208,g,-0.3562500035762787,-0.13666666666666666,0.19666666666666666,0.0875
21,208,a,-0.2287500023841858,-0.13666666666666666,0.145,0.08
22,208,g,-0.1087500011920929,-0.13666666666666666,0.19666666666666666,0.0875
23,208,e,0.02,-0.135,0.14666666666666667,0.08625
24,208, ,0.1237500011920929,-0.28,0.0,0.0
25,208,u,0.2675000023841858,-0.13833333333333334,0.14333333333333334,0.08375
26,208,s,0.3925000035762787,-0.135,0.14666666666666667,0.08125
27,208,.,0.5400000047683716,-0.23666666666666666,0.043333333333333335,0.0325
