,index,char,x,y,height,width
0,234,T,-0.9787500095367432,0.4416666960716248,0.19,0.1
1,234,h,-0.8462499785423279,0.4500000294049581,0.19833333333333333,0.08375
2,234,e,-0.7225000071525574,0.39666669607162475,0.14666666666666667,0.08625
3,234, ,-0.6187499761581421,0.25166669607162473,0.0,0.0
4,234,m,-0.48250000476837157,0.3950000294049581,0.14333333333333334,0.1
5,234,i,-0.3500000035762787,0.46166669607162475,0.21,0.08625
6,234,s,-0.2262500023841858,0.39666669607162475,0.14666666666666667,0.08125
7,234,e,-0.10375000119209289,0.39666669607162475,0.14666666666666667,0.08625
8,234,r,0.02,0.39666669607162475,0.145,0.09125
9,234,y,0.1387500011920929,0.39333336273829145,0.19166666666666668,0.09375
10,234, ,0.2475000023841858,0.25166669607162473,0.0,0.0
11,234,o,0.3887500035762787,0.39666669607162475,0.14666666666666667,0.09
12,234,f,0.5137500047683716,0.44833336273829144,0.19666666666666666,0.08875
13,234, ,0.6187499761581421,0.25166669607162473,0.0,0.0
14,234,t,-0.9725000095367432,-0.10166666666666667,0.17833333333333334,0.085
15,234,h,-0.8462499785423279,-0.08166666666666667,0.19833333333333333,0.08375
16,234,e,-0.7225000071525574,-0.135,0.14666666666666667,0.08625
17,234,s,-0.5974999761581421,-0.135,0.14666666666666667,0.08125
18,234,e,-0.47500000476837156,-0.135,0.14666666666666667,0.08625
19,234, ,-0.3712500035762787,-0.28,0.0,0.0
20,234,p,-0.2275000023841858,-0.135,0.19333333333333333,0.0875
21,234,e,-0.10375000119209289,-0.135,0.14666666666666667,0.08625
22,234,o,0.0175,-0.135,0.14666666666666667,0.09
23,234,p,0.14375000119209289,-0.135,0.19333333333333333,0.0875
24,234,l,0.2687500023841858,-0.08333333333333333,0.19666666666666666,0.08625
25,234,e,0.3912500035762787,-0.135,0.14666666666666667,0.08625
26,234, ,0.4950000047683716,-0.28,0.0,0.0
27,234,b,0.4950000047683716,-0.28,0.0,0.0
28,234,e,0.4950000047683716,-0.28,0.0,0.0
29,234,c,0.4950000047683716,-0.28,0.0,0.0
30,234,o,0.4950000047683716,-0.28,0.0,0.0
31,234,m,0.4950000047683716,-0.28,0.0,0.0
32,234,e,0.4950000047683716,-0.28,0.0,0.0
33,234,s,0.4950000047683716,-0.28,0.0,0.0
34,234, ,0.4950000047683716,-0.28,0.0,0.0
35,234,j,0.4950000047683716,-0.28,0.0,0.0
36,234,u,0.4950000047683716,-0.28,0.0,0.0
37,234,s,0.4950000047683716,-0.28,0.0,0.0
38,234,t,0.4950000047683716,-0.28,0.0,0.0
39,234, ,0.4950000047683716,-0.28,0.0,0.0
40,234,a,0.4950000047683716,-0.28,0.0,0.0
41,234,n,0.4950000047683716,-0.28,0.0,0.0
42,234,o,0.4950000047683716,-0.28,0.0,0.0
43,234,t,0.4950000047683716,-0.28,0.0,0.0
44,234,h,0.4950000047683716,-0.28,0.0,0.0
45,234,e,0.4950000047683716,-0.28,0.0,0.0
46,234,r,0.4950000047683716,-0.28,0.0,0.0
47,234, ,0.4950000047683716,-0.28,0.0,0.0
48,234,v,0.4950000047683716,-0.28,0.0,0.0
49,234,o,0.4950000047683716,-0.28,0.0,0.0
50,234,y,0.4950000047683716,-0.28,0.0,0.0
51,234,e,0.4950000047683716,-0.28,0.0,0.0
52,234,u,0.4950000047683716,-0.28,0.0,0.0
53,234,r,0.4950000047683716,-0.28,0.0,0.0
54,234,i,0.4950000047683716,-0.28,0.0,0.0
55,234,s,0.4950000047683716,-0.28,0.0,0.0
56,234,t,0.4950000047683716,-0.28,0.0,0.0
57,234,i,0.4950000047683716,-0.28,0.0,0.0
58,234,c,0.4950000047683716,-0.28,0.0,0.0
59,234, ,0.4950000047683716,-0.28,0.0,0.0
60,234,s,0.4950000047683716,-0.28,0.0,0.0
61,234,p,0.4950000047683716,-0.28,0.0,0.0
62,234,e,0.4950000047683716,-0.28,0.0,0.0
63,234,c,0.4950000047683716,-0.28,0.0,0.0
64,234,t,0.4950000047683716,-0.28,0.0,0.0
65,234,a,0.4950000047683716,-0.28,0.0,0.0
66,234,c,0.4950000047683716,-0.28,0.0,0.0
67,234,l,0.4950000047683716,-0.28,0.0,0.0
68,234,e,0.4950000047683716,-0.28,0.0,0.0
69,234,",",0.4950000047683716,-0.28,0.0,0.0
70,234, ,0.4950000047683716,-0.28,0.0,0.0
71,234,t,0.4950000047683716,-0.28,0.0,0.0
72,234,o,0.4950000047683716,-0.28,0.0,0.0
73,234, ,0.4950000047683716,-0.28,0.0,0.0
74,234,b,0.4950000047683716,-0.28,0.0,0.0
75,234,e,0.4950000047683716,-0.28,0.0,0.0
76,234, ,0.4950000047683716,-0.28,0.0,0.0
77,234,c,0.4950000047683716,-0.28,0.0,0.0
78,234,o,0.4950000047683716,-0.28,0.0,0.0
79,234,n,0.4950000047683716,-0.28,0.0,0.0
80,234,s,0.4950000047683716,-0.28,0.0,0.0
81,234,u,0.4950000047683716,-0.28,0.0,0.0
82,234,m,0.4950000047683716,-0.28,0.0,0.0
83,234,e,0.4950000047683716,-0.28,0.0,0.0
84,234,d,0.4950000047683716,-0.28,0.0,0.0
85,234, ,0.4950000047683716,-0.28,0.0,0.0
86,234,a,0.4950000047683716,-0.28,0.0,0.0
87,234,n,0.4950000047683716,-0.28,0.0,0.0
88,234,d,0.4950000047683716,-0.28,0.0,0.0
89,234, ,0.4950000047683716,-0.28,0.0,0.0
90,234,f,0.4950000047683716,-0.28,0.0,0.0
91,234,o,0.4950000047683716,-0.28,0.0,0.0
92,234,r,0.4950000047683716,-0.28,0.0,0.0
93,234,g,0.4950000047683716,-0.28,0.0,0.0
94,234,o,0.4950000047683716,-0.28,0.0,0.0
95,234,t,0.4950000047683716,-0.28,0.0,0.0
96,234,t,0.4950000047683716,-0.28,0.0,0.0
97,234,e,0.4950000047683716,-0.28,0.0,0.0
98,234,n,0.4950000047683716,-0.28,0.0,0.0
99,234,.,0.4950000047683716,-0.28,0.0,0.0
