,index,char,x,y,height,width
0,394,F,-0.9637500095367432,0.4400000294049581,0.19,0.08125
1,394,e,-0.8462499785423279,0.39666669607162475,0.14666666666666667,0.08625
2,394,e,-0.7225000071525574,0.39666669607162475,0.14666666666666667,0.08625
3,394,l,-0.5974999761581421,0.44833336273829144,0.19666666666666666,0.08625
4,394,s,-0.4737500047683716,0.39666669607162475,0.14666666666666667,0.08125
5,394, ,-0.3712500035762787,0.25166669607162473,0.0,0.0
6,394,s,-0.2262500023841858,0.39666669607162475,0.14666666666666667,0.08125
7,394,l,-0.10250000119209289,0.44833336273829144,0.19666666666666666,0.08625
8,394,i,0.02125,0.46166669607162475,0.21,0.08625
9,394,g,0.1387500011920929,0.3950000294049581,0.19666666666666666,0.0875
10,394,h,0.2675000023841858,0.4500000294049581,0.19833333333333333,0.08375
11,394,t,0.3887500035762787,0.4300000294049581,0.17833333333333334,0.085
12,394,",",0.5337500047683715,0.29166669607162476,0.08333333333333333,0.0325
13,394, ,0.6187499761581421,0.25166669607162473,0.0,0.0
14,394,a,-0.9712500095367431,-0.13666666666666666,0.145,0.08
15,394,s,-0.8449999785423279,-0.135,0.14666666666666667,0.08125
16,394, ,-0.7425000071525574,-0.28,0.0,0.0
17,394,i,-0.5974999761581421,-0.07,0.21,0.08625
18,394,f,-0.4762500047683716,-0.08333333333333333,0.19666666666666666,0.08875
19,394, ,-0.3712500035762787,-0.28,0.0,0.0
20,394,i,-0.2262500023841858,-0.07,0.21,0.08625
21,394,t,-0.1062500011920929,-0.10166666666666667,0.17833333333333334,0.085
22,394, ,0.0,-0.28,0.0,0.0
23,394,w,0.1287500011920929,-0.13833333333333334,0.14166666666666666,0.11375
24,394,e,0.2675000023841858,-0.135,0.14666666666666667,0.08625
25,394,r,0.3912500035762787,-0.135,0.145,0.09125
26,394,e,0.5150000047683716,-0.135,0.14666666666666667,0.08625
27,394, ,0.6187499761581421,-0.28,0.0,0.0
28,394,a,0.6187499761581421,-0.28,0.0,0.0
29,394,n,0.6187499761581421,-0.28,0.0,0.0
30,394, ,0.6187499761581421,-0.28,0.0,0.0
31,394,e,0.6187499761581421,-0.28,0.0,0.0
32,394,x,0.6187499761581421,-0.28,0.0,0.0
33,394,t,0.6187499761581421,-0.28,0.0,0.0
34,394,e,0.6187499761581421,-0.28,0.0,0.0
35,394,n,0.6187499761581421,-0.28,0.0,0.0
36,394,d,0.6187499761581421,-0.28,0.0,0.0
37,394,e,0.6187499761581421,-0.28,0.0,0.0
38,394,d,0.6187499761581421,-0.28,0.0,0.0
39,394, ,0.6187499761581421,-0.28,0.0,0.0
40,394,s,0.6187499761581421,-0.28,0.0,0.0
41,394,h,0.6187499761581421,-0.28,0.0,0.0
42,394,o,0.6187499761581421,-0.28,0.0,0.0
43,394,r,0.6187499761581421,-0.28,0.0,0.0
44,394,t,0.6187499761581421,-0.28,0.0,0.0
45,394,",",0.6187499761581421,-0.28,0.0,0.0
46,394, ,0.6187499761581421,-0.28,0.0,0.0
47,394,a,0.6187499761581421,-0.28,0.0,0.0
48,394,l,0.6187499761581421,-0.28,0.0,0.0
49,394,b,0.6187499761581421,-0.28,0.0,0.0
50,394,e,0.6187499761581421,-0.28,0.0,0.0
51,394,i,0.6187499761581421,-0.28,0.0,0.0
52,394,t,0.6187499761581421,-0.28,0.0,0.0
53,394, ,0.6187499761581421,-0.28,0.0,0.0
54,394,o,0.6187499761581421,-0.28,0.0,0.0
55,394,n,0.6187499761581421,-0.28,0.0,0.0
56,394,e,0.6187499761581421,-0.28,0.0,0.0
57,394, ,0.6187499761581421,-0.28,0.0,0.0
58,394,m,0.6187499761581421,-0.28,0.0,0.0
59,394,a,0.6187499761581421,-0.28,0.0,0.0
60,394,d,0.6187499761581421,-0.28,0.0,0.0
61,394,e,0.6187499761581421,-0.28,0.0,0.0
62,394, ,0.6187499761581421,-0.28,0.0,0.0
63,394,b,0.6187499761581421,-0.28,0.0,0.0
64,394,y,0.6187499761581421,-0.28,0.0,0.0
65,394, ,0.6187499761581421,-0.28,0.0,0.0
66,394,t,0.6187499761581421,-0.28,0.0,0.0
67,394,h,0.6187499761581421,-0.28,0.0,0.0
68,394,e,0.6187499761581421,-0.28,0.0,0.0
69,394, ,0.6187499761581421,-0.28,0.0,0.0
70,394,s,0.6187499761581421,-0.28,0.0,0.0
71,394,m,0.6187499761581421,-0.28,0.0,0.0
72,394,a,0.6187499761581421,-0.28,0.0,0.0
73,394,r,0.6187499761581421,-0.28,0.0,0.0
74,394,t,0.6187499761581421,-0.28,0.0,0.0
75,394,e,0.6187499761581421,-0.28,0.0,0.0
76,394,s,0.6187499761581421,-0.28,0.0,0.0
77,394,t,0.6187499761581421,-0.28,0.0,0.0
78,394, ,0.6187499761581421,-0.28,0.0,0.0
79,394,k,0.6187499761581421,-0.28,0.0,0.0
80,394,i,0.6187499761581421,-0.28,0.0,0.0
81,394,d,0.6187499761581421,-0.28,0.0,0.0
82,394,s,0.6187499761581421,-0.28,0.0,0.0
83,394, ,0.6187499761581421,-0.28,0.0,0.0
84,394,i,0.6187499761581421,-0.28,0.0,0.0
85,394,n,0.6187499761581421,-0.28,0.0,0.0
86,394, ,0.6187499761581421,-0.28,0.0,0.0
87,394,c,0.6187499761581421,-0.28,0.0,0.0
88,394,l,0.6187499761581421,-0.28,0.0,0.0
89,394,a,0.6187499761581421,-0.28,0.0,0.0
90,394,s,0.6187499761581421,-0.28,0.0,0.0
91,394,s,0.6187499761581421,-0.28,0.0,0.0
92,394,.,0.6187499761581421,-0.28,0.0,0.0
