,index,char,x,y,height,width
0,343,T,-0.9787500095367432,0.4416666960716248,0.19,0.1
1,343,h,-0.8462499785423279,0.4500000294049581,0.19833333333333333,0.08375
2,343,e,-0.7225000071525574,0.39666669607162475,0.14666666666666667,0.08625
3,343, ,-0.6187499761581421,0.25166669607162473,0.0,0.0
4,343,p,-0.47500000476837156,0.39666669607162475,0.19333333333333333,0.0875
5,343,r,-0.35125000357627867,0.39666669607162475,0.145,0.09125
6,343,o,-0.23000000238418578,0.39666669607162475,0.14666666666666667,0.09
7,343,b,-0.10375000119209289,0.4500000294049581,0.2,0.08875
8,343,l,0.02125,0.44833336273829144,0.19666666666666666,0.08625
9,343,e,0.14375000119209289,0.39666669607162475,0.14666666666666667,0.08625
10,343,m,0.2600000023841858,0.3950000294049581,0.14333333333333334,0.1
11,343, ,0.3712500035762787,0.25166669607162473,0.0,0.0
12,343,i,0.5162500047683716,0.46166669607162475,0.21,0.08625
13,343,s,0.6399999761581421,0.39666669607162475,0.14666666666666667,0.08125
14,343, ,0.7425000071525574,0.25166669607162473,0.0,0.0
15,343,t,-0.9725000095367432,-0.10166666666666667,0.17833333333333334,0.085
16,343,h,-0.8462499785423279,-0.08166666666666667,0.19833333333333333,0.08375
17,343,a,-0.7237500071525573,-0.13666666666666666,0.145,0.08
18,343,t,-0.6012499761581421,-0.10166666666666667,0.17833333333333334,0.085
19,343, ,-0.4950000047683716,-0.28,0.0,0.0
20,343,f,-0.3525000035762787,-0.08333333333333333,0.19666666666666666,0.08875
21,343,o,-0.23000000238418578,-0.135,0.14666666666666667,0.09
22,343,r,-0.10375000119209289,-0.135,0.145,0.09125
23,343, ,0.0,-0.28,0.0,0.0
24,343,t,0.1412500011920929,-0.10166666666666667,0.17833333333333334,0.085
25,343,h,0.2675000023841858,-0.08166666666666667,0.19833333333333333,0.08375
26,343,e,0.3912500035762787,-0.135,0.14666666666666667,0.08625
27,343, ,0.4950000047683716,-0.28,0.0,0.0
28,343,m,0.4950000047683716,-0.28,0.0,0.0
29,343,o,0.4950000047683716,-0.28,0.0,0.0
30,343,s,0.4950000047683716,-0.28,0.0,0.0
31,343,t,0.4950000047683716,-0.28,0.0,0.0
32,343, ,0.4950000047683716,-0.28,0.0,0.0
33,343,p,0.4950000047683716,-0.28,0.0,0.0
34,343,a,0.4950000047683716,-0.28,0.0,0.0
35,343,r,0.4950000047683716,-0.28,0.0,0.0
36,343,t,0.4950000047683716,-0.28,0.0,0.0
37,343,",",0.4950000047683716,-0.28,0.0,0.0
38,343, ,0.4950000047683716,-0.28,0.0,0.0
39,343,t,0.4950000047683716,-0.28,0.0,0.0
40,343,h,0.4950000047683716,-0.28,0.0,0.0
41,343,e,0.4950000047683716,-0.28,0.0,0.0
42,343, ,0.4950000047683716,-0.28,0.0,0.0
43,343,f,0.4950000047683716,-0.28,0.0,0.0
44,343,i,0.4950000047683716,-0.28,0.0,0.0
45,343,l,0.4950000047683716,-0.28,0.0,0.0
46,343,m,0.4950000047683716,-0.28,0.0,0.0
47,343, ,0.4950000047683716,-0.28,0.0,0.0
48,343,i,0.4950000047683716,-0.28,0.0,0.0
49,343,s,0.4950000047683716,-0.28,0.0,0.0
50,343, ,0.4950000047683716,-0.28,0.0,0.0
51,343,d,0.4950000047683716,-0.28,0.0,0.0
52,343,e,0.4950000047683716,-0.28,0.0,0.0
53,343,a,0.4950000047683716,-0.28,0.0,0.0
54,343,d,0.4950000047683716,-0.28,0.0,0.0
55,343,l,0.4950000047683716,-0.28,0.0,0.0
56,343,y,0.4950000047683716,-0.28,0.0,0.0
57,343, ,0.4950000047683716,-0.28,0.0,0.0
58,343,d,0.4950000047683716,-0.28,0.0,0.0
59,343,u,0.4950000047683716,-0.28,0.0,0.0
60,343,l,0.4950000047683716,-0.28,0.0,0.0
61,343,l,0.4950000047683716,-0.28,0.0,0.0
62,343,.,0.4950000047683716,-0.28,0.0,0.0
